#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id,type
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,0.9675925925925926,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,0.9949238578680203,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,1,THCM,02c00081f9c65a82,5,Zone
,,0,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,1,THCM,02c00081f9c65a82,5,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,21.5,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,21.5,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,21.08041958041958,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,20.088607594936708,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,18,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,18,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,20.385964912280702,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,21,TT,02c00081f9c65a82,1,Zone
,,1,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,21,TT,02c00081f9c65a82,1,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,0.9790209790209791,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,0.9943181818181818,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,1,THCM,02c00081f9c65a82,6,Zone
,,2,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,1,THCM,02c00081f9c65a82,6,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,0.06097560975609756,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,0.11320754716981132,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,0.1393939393939394,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,0.02702702702702703,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,0.20918367346938777,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,0.4061302681992337,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,0.3431372549019608,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,0.6514522821576764,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,0.8266666666666667,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,0.7666666666666667,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-16T00:36:18.614Z,0.8138528138528138,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-18T02:24:18.616Z,0.9090909090909091,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-20T04:12:18.618Z,0.9881656804733728,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-22T06:00:18.62Z,0.9299363057324841,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-24T07:48:18.622Z,0.8483412322274881,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-26T09:36:18.624Z,0.8362831858407079,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-28T11:24:18.626Z,0.8027522935779816,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-30T13:12:18.628Z,0.8678414096916299,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-02T15:00:18.63Z,0.8940092165898618,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-04T16:48:18.632Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-06T18:36:18.634Z,0.9625,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-08T20:24:18.636Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-10T22:12:18.638Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-13T00:00:18.64Z,0.9612903225806452,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-15T01:48:18.642Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-17T03:36:18.644Z,0.9265536723163842,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-19T05:24:18.646Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-21T07:12:18.648Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-23T09:00:18.65Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-25T10:48:18.652Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-27T12:36:18.654Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-29T14:24:18.656Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-12-31T16:12:18.658Z,0.9466666666666667,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-02T18:00:18.66Z,0.6631578947368421,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-04T19:48:18.662Z,0.3958333333333333,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-06T21:36:18.664Z,0.512987012987013,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-08T23:24:18.666Z,0.921875,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-11T01:12:18.668Z,0.990521327014218,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-13T03:00:18.67Z,0.979253112033195,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-15T04:48:18.672Z,1,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-17T06:36:18.674Z,0.8584905660377359,CHCM,02c00081f9c65a82,2,Zone
,,3,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2023-01-18T12:48:17.686Z,0.5642857142857143,CHCM,02c00081f9c65a82,2,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-26T06:36:18.594Z,23.15020010410959,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-28T08:24:18.596Z,23.0594582674107,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-10-30T10:12:18.598Z,21.9053283192857,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-01T12:00:18.6Z,22.29740650434781,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-03T13:48:18.602Z,22.981523718421045,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-05T15:36:18.604Z,22.125896672983878,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-07T17:24:18.606Z,22.16317069953699,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-09T19:12:18.608Z,22.117075549590155,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-11T21:00:18.61Z,22.397467489952135,CT,02c00081f9c65a82,5,Zone
,,4,2021-01-01T12:48:17Z,2023-01-18T12:48:17.686Z,2022-11-13T22:48:18.612Z,22.576732642920362,CT,02c00081f9c65a82,5,Zone
